frame,track_id,class_id,confidence,x1,y1,x2,y2
21,5,0,0.6615272164344788,369.0703430175781,377.7071838378906,449.47119140625,453.7621765136719
22,1,0,0.6929177045822144,725.4124145507812,365.5685729980469,772.455078125,434.8719787597656
22,2,0,0.6678845286369324,715.8172607421875,413.8963317871094,778.2286376953125,498.0820007324219
22,3,0,0.6522181630134583,654.4255981445312,353.0293884277344,712.7590942382812,441.3641357421875
22,4,0,0.7320294380187988,575.7329711914062,420.5211181640625,652.4276733398438,495.5541687011719
22,6,0,0.6938854455947876,768.9551391601562,138.51995849609375,850.0419311523438,239.8617706298828
22,5,0,0.41596168279647827,358.7731018066406,376.44061279296875,451.7046813964844,454.3722229003906
23,1,0,0.7044689059257507,721.7125244140625,363.73272705078125,772.4525756835938,434.6113586425781
23,2,0,0.6638866066932678,715.8480224609375,413.9654846191406,777.5827026367188,497.5102844238281
23,3,0,0.6574496030807495,652.6458129882812,351.98858642578125,712.7725219726562,440.77032470703125
23,4,0,0.7336941361427307,578.0680541992188,421.82061767578125,651.3399658203125,495.0176086425781
23,6,0,0.7386229038238525,768.1851196289062,138.6007080078125,851.9364013671875,240.26904296875
23,5,0,0.6748124957084656,359.8962707519531,376.3436584472656,448.21514892578125,453.39013671875
24,1,0,0.7058789134025574,720.4102783203125,363.0743408203125,772.453857421875,434.4374694824219
24,2,0,0.6646068692207336,715.9107666015625,414.19049072265625,777.4077758789062,497.293212890625
24,3,0,0.6571729779243469,652.0640258789062,351.7854309082031,712.781494140625,440.6188049316406
24,4,0,0.7354047298431396,579.0135498046875,422.2366638183594,651.0523071289062,494.838623046875
24,6,0,0.7346791625022888,768.0263671875,138.798095703125,852.47900390625,240.38552856445312
24,5,0,0.6704791784286499,360.2273254394531,376.3836975097656,446.6517333984375,452.9964294433594
24,7,0,0.677992582321167,456.6578369140625,275.0211486816406,551.4143676757812,348.5279846191406
25,1,0,0.7206791043281555,719.3552856445312,364.0153503417969,772.5896606445312,434.7325134277344
25,2,0,0.6615689992904663,715.27001953125,415.871826171875,776.9577026367188,495.1577453613281
25,3,0,0.7050853371620178,653.2839965820312,353.108154296875,710.8175048828125,441.99688720703125
25,4,0,0.7453284859657288,573.1907958984375,421.2445068359375,649.1069946289062,494.8258056640625
25,6,0,0.6552838683128357,769.2877807617188,144.97708129882812,851.3637084960938,239.574462890625
25,5,0,0.7075685858726501,361.72344970703125,374.8207092285156,449.5289611816406,454.1792297363281
25,7,0,0.6146863102912903,459.2077331542969,281.9080505371094,532.85302734375,345.7580261230469
26,1,0,0.7319832444190979,723.96875,364.07525634765625,773.2286376953125,432.1930236816406
26,2,0,0.6808005571365356,714.3125,417.6500244140625,776.1162109375,493.06329345703125
26,3,0,0.6901880502700806,653.6173706054688,354.6365051269531,709.6949462890625,441.67236328125
26,4,0,0.7399248480796814,568.620849609375,420.9674072265625,647.61328125,493.9002380371094
26,6,0,0.6766710877418518,769.18310546875,146.0091552734375,853.06787109375,238.2408447265625
26,5,0,0.6806015968322754,358.97900390625,371.9960632324219,451.9030456542969,451.82501220703125
26,7,0,0.6202951073646545,460.3435974121094,281.2718505859375,531.4268188476562,343.79937744140625
27,1,0,0.7234514951705933,723.7952270507812,361.4100036621094,775.3892211914062,432.7051696777344
27,2,0,0.6709048748016357,714.20361328125,417.95458984375,777.630859375,492.97802734375
27,3,0,0.6930241584777832,652.1073608398438,355.29388427734375,710.142822265625,445.83966064453125
27,4,0,0.7610164284706116,564.4578247070312,419.2087707519531,647.1846313476562,493.00970458984375
27,6,0,0.5594632029533386,769.5861206054688,147.31358337402344,851.8720703125,238.02345275878906
27,5,0,0.6819646954536438,353.98870849609375,370.69024658203125,451.0153503417969,450.8588562011719
27,7,0,0.5228554606437683,461.1537170410156,283.0187683105469,530.185546875,343.9007873535156
28,1,0,0.7293344736099243,725.4846801757812,358.50286865234375,774.5302734375,432.13397216796875
28,2,0,0.688575804233551,714.2269897460938,416.4716796875,778.3055419921875,492.31890869140625
28,3,0,0.6782177686691284,649.4531860351562,354.80517578125,710.2206420898438,449.4015808105469
28,4,0,0.7427629232406616,562.77392578125,416.8017578125,648.1234130859375,490.6827087402344
28,6,0,0.4275963008403778,770.44189453125,148.71713256835938,851.592529296875,232.9668426513672
28,5,0,0.6935045123100281,352.8553466796875,370.3249816894531,447.8248596191406,450.0901184082031
28,7,0,0.3431185185909271,462.646484375,285.0729064941406,531.5676879882812,344.3504638671875
29,1,0,0.7304983735084534,726.232177734375,357.5235900878906,774.166748046875,431.83929443359375
29,2,0,0.6914713382720947,714.2703247070312,415.796142578125,778.7164916992188,492.17022705078125
29,3,0,0.6804406046867371,648.5223999023438,354.4114685058594,710.31298828125,450.4865417480469
29,4,0,0.7426638007164001,562.1787719726562,415.8230895996094,648.456298828125,489.8605651855469
29,6,0,0.38526445627212524,770.7933349609375,149.3067169189453,850.9476318359375,231.51730346679688
29,5,0,0.6928296685218811,352.7781982421875,370.556640625,446.1518859863281,449.7328796386719
29,7,0,0.3326292037963867,463.1236572265625,285.6105651855469,532.16796875,344.49853515625
30,1,0,0.7277800440788269,724.5350341796875,357.73480224609375,772.8976440429688,431.9736633300781
30,2,0,0.6525910496711731,713.6765747070312,417.055908203125,778.562255859375,490.9786376953125
30,3,0,0.6891337037086487,643.9012451171875,354.5525817871094,710.3952026367188,451.89959716796875
30,4,0,0.7220926284790039,559.9072875976562,416.39581298828125,648.8130493164062,490.31854248046875
30,6,0,0.6193330883979797,769.405517578125,147.47323608398438,849.3240966796875,234.33071899414062
30,5,0,0.6843293905258179,353.414306640625,371.94500732421875,445.4627685546875,449.54022216796875
30,7,0,0.14718103408813477,460.2901306152344,287.97216796875,532.9042358398438,345.29351806640625
31,1,0,0.717400074005127,722.1298828125,359.72607421875,772.3506469726562,431.92828369140625
31,2,0,0.636904239654541,715.3057250976562,417.7410888671875,777.8712158203125,490.7371826171875
31,3,0,0.6820144057273865,642.3988037109375,354.527587890625,709.2926635742188,451.8437194824219
31,4,0,0.6953501105308533,558.157470703125,416.6409912109375,646.7929077148438,489.4922180175781
31,6,0,0.667483389377594,769.1265258789062,146.24050903320312,849.3615112304688,234.25254821777344
31,5,0,0.7092990279197693,354.3892822265625,373.17431640625,444.7779235839844,448.6819152832031
31,7,0,0.16954396665096283,460.2766418457031,287.2472839355469,536.228515625,351.3390808105469
32,1,0,0.7246617674827576,722.5753784179688,360.71820068359375,771.68359375,429.00482177734375
32,2,0,0.6611610651016235,713.6521606445312,415.9451904296875,776.9937744140625,489.9855651855469
32,3,0,0.688197135925293,639.2596435546875,353.86138916015625,708.3350830078125,453.0128479003906
32,4,0,0.7179168462753296,557.0274658203125,415.2559509277344,644.0731811523438,489.04425048828125
32,6,0,0.6482462286949158,767.9791259765625,143.43307495117188,851.51220703125,233.55494689941406
32,5,0,0.7114346623420715,358.0311279296875,374.4852600097656,442.0191345214844,447.90740966796875
32,7,0,0.11652228236198425,459.40576171875,287.4949035644531,537.775634765625,363.92095947265625
33,1,0,0.7089385986328125,718.9620361328125,360.1825256347656,771.8565063476562,427.89605712890625
33,2,0,0.6662470698356628,712.696533203125,415.55072021484375,776.3008422851562,489.40313720703125
33,3,0,0.6575996279716492,639.189697265625,353.34814453125,707.8098754882812,451.15093994140625
33,4,0,0.7071405053138733,555.7329711914062,415.7455139160156,643.760498046875,488.8815002441406
33,6,0,0.6893755793571472,766.6295166015625,142.38223266601562,851.9461059570312,233.3577423095703
33,5,0,0.659388542175293,358.3278503417969,374.9960021972656,432.6729736328125,448.16943359375
34,1,0,0.7104964852333069,718.095458984375,359.9306945800781,772.0054931640625,427.50909423828125
34,2,0,0.6697980165481567,712.350830078125,415.3280944824219,776.0880126953125,489.14410400390625
34,3,0,0.656146228313446,639.0433349609375,352.4443664550781,707.6458740234375,449.3959655761719
34,4,0,0.7061175107955933,555.3017578125,415.9368591308594,643.7127075195312,488.7776794433594
34,6,0,0.6952131986618042,766.0643310546875,141.96209716796875,852.1323852539062,233.494873046875
34,5,0,0.6631937026977539,359.783935546875,375.4290771484375,430.2829895019531,447.54351806640625
35,1,0,0.7177138328552246,713.5975952148438,359.3099365234375,772.0678100585938,426.16015625
35,2,0,0.68745356798172,712.1224365234375,416.7476501464844,775.5877685546875,488.57049560546875
35,3,0,0.6619766354560852,639.8432006835938,352.84808349609375,706.547119140625,448.4122314453125
35,4,0,0.689028799533844,555.2604370117188,415.6622009277344,645.1348876953125,487.2120361328125
35,6,0,0.6876281499862671,766.5169067382812,143.80564880371094,850.8857421875,234.26309204101562
35,5,0,0.6526709198951721,361.0803527832031,375.89208984375,429.2220458984375,448.05316162109375
36,1,0,0.7503331303596497,717.0684204101562,356.40240478515625,772.291015625,426.0036926269531
36,2,0,0.6774648427963257,711.0022583007812,416.0887145996094,774.9340209960938,486.45452880859375
36,3,0,0.650037407875061,640.4325561523438,352.78265380859375,706.0377197265625,441.37542724609375
36,4,0,0.6858367919921875,555.720703125,416.8989562988281,644.133544921875,485.8415222167969
36,6,0,0.7031061053276062,767.590087890625,146.7231903076172,849.8764038085938,234.2169952392578
36,5,0,0.6577821969985962,365.6170654296875,375.2601013183594,441.6858215332031,447.9203796386719
37,1,0,0.7367491126060486,716.5946044921875,353.6549987792969,772.7482299804688,426.437255859375
37,2,0,0.6523029804229736,712.4523315429688,417.71136474609375,774.3646240234375,485.6378479003906
37,3,0,0.651897132396698,644.6757202148438,354.654296875,704.8353881835938,437.5687255859375
37,4,0,0.6632913947105408,556.6832885742188,419.8923645019531,638.261962890625,484.7596130371094
37,6,0,0.736833930015564,768.20947265625,147.09230041503906,849.82275390625,231.80271911621094
37,5,0,0.6719077229499817,368.74151611328125,373.9792785644531,448.94769287109375,447.92626953125
38,1,0,0.7296826243400574,718.0616455078125,356.7514953613281,771.697509765625,426.7000732421875
38,2,0,0.6688668131828308,713.5362548828125,415.0609130859375,773.95849609375,485.9375915527344
38,3,0,0.6065141558647156,646.369384765625,354.0323486328125,703.5460815429688,444.5477600097656
38,4,0,0.6833865642547607,558.9862670898438,422.09222412109375,630.4420776367188,484.2333984375
38,6,0,0.6791243553161621,769.2516479492188,147.71963500976562,849.3320922851562,228.8948516845703
38,5,0,0.7032452821731567,368.2330017089844,371.5331115722656,453.11187744140625,449.4181213378906
39,1,0,0.7295973896980286,718.8630981445312,358.1619873046875,771.352783203125,426.9268798828125
39,2,0,0.6704354882240295,713.9503173828125,414.2366943359375,773.916259765625,486.04693603515625
39,3,0,0.606414258480072,647.2924194335938,353.9579162597656,703.2320556640625,446.6025695800781
39,4,0,0.684980571269989,559.8224487304688,422.91961669921875,627.6812133789062,484.1791687011719
39,6,0,0.6765174269676208,769.8756103515625,148.46823120117188,849.1797485351562,227.9518585205078
39,5,0,0.7030816078186035,368.206298828125,370.7942199707031,454.692626953125,450.0314636230469
40,1,0,0.7359767556190491,718.8981323242188,357.5108642578125,770.8806762695312,427.77117919921875
40,2,0,0.6799231767654419,713.8694458007812,414.3135986328125,774.1618041992188,487.78466796875
40,3,0,0.5964884161949158,645.6026000976562,356.99310302734375,700.649169921875,440.95819091796875
40,4,0,0.6883623003959656,559.0614013671875,421.4460754394531,629.8760375976562,484.5588073730469
40,6,0,0.7035786509513855,773.7760620117188,149.60743713378906,856.6028442382812,226.9371795654297
40,5,0,0.710586428642273,366.0354309082031,367.4024353027344,456.50067138671875,450.0220031738281
41,1,0,0.7321400046348572,717.6851196289062,357.3913269042969,769.9459838867188,428.79132080078125
41,2,0,0.672453761100769,713.5051879882812,414.6416015625,773.7756958007812,487.6047668457031
41,3,0,0.6774870157241821,640.9588623046875,352.9073486328125,701.533935546875,440.0954895019531
41,4,0,0.689174234867096,559.5750122070312,419.8624267578125,637.656005859375,484.7690734863281
41,6,0,0.6168541312217712,775.6303100585938,152.76234436035156,859.5694580078125,228.93994140625
41,5,0,0.7000808715820312,365.53875732421875,365.89434814453125,457.47113037109375,450.1358337402344
41,7,0,0.546231746673584,458.7473449707031,286.2615051269531,531.5805053710938,357.7919921875
42,1,0,0.7157925367355347,714.7813110351562,357.1223449707031,769.2245483398438,428.74493408203125
42,2,0,0.6634589433670044,713.1236572265625,413.10284423828125,772.5950317382812,485.42913818359375
42,3,0,0.6601997017860413,639.178466796875,351.42529296875,701.6565551757812,443.4712219238281
42,4,0,0.6865987181663513,559.7490234375,419.32684326171875,637.7532348632812,484.8796691894531
42,6,0,0.7004562020301819,775.0018310546875,151.60113525390625,863.8424682617188,229.33189392089844
42,5,0,0.7166951298713684,366.55401611328125,362.93560791015625,458.50787353515625,451.0894775390625
42,7,0,0.572714626789093,457.6190185546875,286.529052734375,531.494873046875,351.24163818359375
43,1,0,0.7097977995872498,713.6468505859375,356.91925048828125,768.9635009765625,428.0987854003906
43,2,0,0.6765748262405396,712.3927612304688,412.2448425292969,772.2074584960938,484.37640380859375
43,3,0,0.6532748341560364,639.7617797851562,351.80108642578125,702.8323364257812,441.0186767578125
43,4,0,0.6747147440910339,559.0218505859375,419.1579895019531,635.1668701171875,485.4908447265625
43,6,0,0.7174892425537109,774.2431030273438,152.21287536621094,864.68505859375,229.6739044189453
43,5,0,0.6942290663719177,366.9178771972656,361.26055908203125,460.2061462402344,450.8411560058594
43,7,0,0.527031660079956,457.6485290527344,285.01812744140625,532.2920532226562,347.4127502441406
44,1,0,0.7082613110542297,713.0408325195312,357.00042724609375,768.9027709960938,427.760986328125
44,2,0,0.6774418354034424,712.2059936523438,411.8929138183594,772.1188354492188,484.0627136230469
44,3,0,0.6496837139129639,640.7908935546875,352.2250061035156,703.1646118164062,440.1634521484375
44,4,0,0.6753613352775574,558.8005981445312,419.10888671875,634.3833618164062,485.7402038574219
44,6,0,0.7077378630638123,774.090576171875,152.64747619628906,864.372314453125,229.8141632080078
44,5,0,0.6943227052688599,366.8023376464844,360.6798095703125,460.8922424316406,450.68682861328125
44,7,0,0.5064836144447327,457.858642578125,284.3106689453125,532.6941528320312,345.96368408203125
45,1,0,0.6964782476425171,713.5170288085938,357.11810302734375,768.8106079101562,427.0062561035156
45,2,0,0.6792264580726624,711.58154296875,412.0960388183594,772.0668334960938,484.4874267578125
45,3,0,0.6706662774085999,640.3207397460938,352.60302734375,704.1925659179688,435.8891296386719
45,4,0,0.6853373646736145,559.3796997070312,417.6371765136719,628.8097534179688,485.109130859375
45,6,0,0.7000409960746765,774.4541015625,152.72030639648438,864.599365234375,230.05062866210938
45,5,0,0.6903060078620911,370.7516174316406,365.0110168457031,459.4658508300781,448.42340087890625
45,7,0,0.3325839042663574,458.7422180175781,289.52093505859375,533.7939453125,344.34881591796875
46,1,0,0.7216242551803589,713.3486328125,357.4998474121094,768.6695556640625,425.3082275390625
46,2,0,0.6688985228538513,710.0883178710938,412.63629150390625,770.9683837890625,485.06573486328125
46,3,0,0.6566513776779175,633.9475708007812,348.48583984375,705.7029418945312,434.10064697265625
46,4,0,0.6454655528068542,558.1503295898438,415.6129455566406,627.9349365234375,485.32421875
46,6,0,0.6819314956665039,771.8744506835938,148.75369262695312,868.3439331054688,227.28884887695312
46,5,0,0.6967787146568298,370.70123291015625,369.14068603515625,459.1297607421875,447.25823974609375
46,7,0,0.16860267519950867,459.0054626464844,293.0790100097656,532.38623046875,345.800048828125
47,1,0,0.7228966355323792,713.5081787109375,357.7545166015625,767.9765014648438,423.97320556640625
47,2,0,0.6751272082328796,708.0238037109375,414.492919921875,770.27783203125,486.2827453613281
47,3,0,0.6960289478302002,631.1173706054688,348.05035400390625,704.4072875976562,433.0918273925781
47,4,0,0.6690977215766907,557.4493408203125,416.3213806152344,630.9208984375,486.5885009765625
47,6,0,0.6688909530639648,774.4841918945312,150.8407745361328,865.8546752929688,224.14341735839844
47,5,0,0.6942815184593201,369.1348876953125,371.6396179199219,459.1938781738281,446.84796142578125
47,7,0,0.3490374982357025,460.2055358886719,285.330322265625,531.4166259765625,344.3409118652344
48,1,0,0.7283157706260681,714.2078857421875,358.5747985839844,766.8636474609375,426.23638916015625
48,2,0,0.6902846097946167,707.7199096679688,418.130126953125,769.68212890625,487.6310729980469
48,3,0,0.6866307854652405,635.6297607421875,349.41162109375,701.6187133789062,434.126953125
48,4,0,0.6944049596786499,555.7515869140625,417.95489501953125,626.0314331054688,487.4739990234375
48,6,0,0.6058000326156616,773.5478515625,149.62461853027344,867.6460571289062,222.3341064453125
48,5,0,0.7055234313011169,368.1457824707031,373.1360778808594,459.60028076171875,447.8104553222656
48,7,0,0.28443095088005066,460.67047119140625,283.4154968261719,530.4747924804688,344.1297912597656
49,1,0,0.7300666570663452,714.7020874023438,358.5992126464844,766.5187377929688,426.9023132324219
49,2,0,0.6893267035484314,707.782958984375,419.3755798339844,769.596923828125,488.0179138183594
49,3,0,0.6855634450912476,637.5314331054688,349.97918701171875,700.5570678710938,434.3560791015625
